product_id,product_name,aisle_id,department_id,ndbno
36708,Wheat Thins Cheese Crunch 8oz,78,19,45368232 
36709,Vanilla Goats Milk Yogurt,120,16,45093149 
36710,Orange Seedless Watermelon,24,4,45275559 
36712,Robust Extra Virgin Olive Oil,19,13,45079857 
36713,Omega Flax,112,3,45024413 
36714,Dr. Zevia Zero Calorie Soda,77,7,45239220 
36715,Guacamole Ranch Salad Dressing,89,13,04638 
36716,Crisp White,62,5,45224715 
36717,Double Fiber Bread,112,3,45011321 
36718,Tuna Belly In Ventresca Tin,95,15,45079627 
36719,Sf Berry Frt Snak 4.8 Z,50,19,45144403 
36721,Twister Tropical Punch,31,7,45368244 
36723,Oat Bran Hot Cereal,130,14,45370576 
36724,Organic Sea Salt Roasted Seaweed Snacks,66,6,45042218 
36725,Egg Nog,84,16,45242584 
36726,"Cookies, Fudge Striped",61,19,45156900 
36728,Country Mild Premium Pork Sausage,106,12,45307933 
36729,Butter Popped Corn Rice Cakes,78,19,45355797 
36730,Ezekiel 4:9 Sprouted Original Waffles,52,1,45233903 
36731,Tierra Intenso Ground Coffee,26,7,45169046 
36732,"Stir Fry Oil, Pan Asian",19,13,45108784 
36734,Peach Lemonade Stick,90,7,45137848 
36735,Organic Roasted Sliced Chicken Breast,96,20,07933 
36736,Iodized Salt,104,13,45353024 
36737,Pizza Uncured Pepperoni Gluten Free,79,1,45224499 
36738,Traditional Flavor Smoked Salmon,15,12,45041550 
36740,Organic Mango Beet Berry Smoothie Kickstart,100,21,45110780 
36741,Za'atar Thyme with Roasted Sesame Seeds,104,13,45083619 
36742,Original Cream Strawberry Cheesecake,119,1,45285676 
36743,Cilantro Lime Rice,63,9,45291835 
36745,"Rice Roll, Crunchy, Black Pearl Rice & White Rice",78,19,45223824 
36746,Authentic French Brioche Rolls,43,3,45204403 
36747,The Original Creole Seasoning,104,13,45255589 
36749,Grated Supremo Cotija Cheese Shaker,21,16,45036869 
36750,"Chunky Garden, Tomato, Garlic & Onion Pasta Sauce",9,9,45305445 
36751,Children's Multi-Symptom Cold Relief Dye-Free Grape Flavored Syrup,100,21,45332306 
36752,Lightly Salted Dry Roasted Peanuts,117,19,45097916 
36753,Medium Suprema Salsa,51,13,45091076 
36755,Halos Mandarin Oranges,24,4,45200306 
36756,Cut Asparagus Spears,81,15,45056542 
36758,Triple Berry Blend,116,1,45279455 
36760,Potato Fennel Leek Soup,100,21,45219184 
36761,Italiano Tomato Sauce,81,15,45028636 
36762,Lavender Red Rose Cacao Bar,61,19,45143416 
36763,Pretzels Original Thins,107,19,45028811 
36764,Organic Cold-Pressed Orange Juice,31,7,45287821 
36766,Chicken Biryani,38,1,45221952 
36768,Natural Uncured Center Cut Applewood Smoked Bacon,106,12,45136178 
36769,"Granola, Organic, Original",57,14,45271104 
36770,Large Cheese Ravioli,12,9,45044844 
36771,Twig Kukicha Tea,94,7,45167164 
36772,Bunny Pasta with Yummy Cheese Macaroni & Cheese,4,9,45365289 
36773,"Gourmet Popcorn, White Pepper Parmesan, Bag",23,19,45164819 
36774,Chanuka Candles,33,6,45360811 
36775,Kettle Chips Vegan Cheddar,107,19,45354764 
36776,Ginger Thins Delicate Swedish Cookies,61,19,45341644 
36777,SweetLeaf Natural Stevia Sweetener Packets,17,13,45330632 
36778,Dark Chocolate Mint Snack,61,19,45099640 
36779,Nutrition Bars Apple Cinnamon & Pecan,3,19,45232321 
36780,90 Calorie Chocolate Chewy Bars,3,19,45312468 
36781,Poppy Thyme Crackers,78,19,45091123 
36782,Mahogany Dark Roast Woodsy & Rich Ground Coffee,26,7,45103648 
36783,"Corn Meal, Yellow",17,13,45117919 
36784,Oikos Triple Zero Mixed Berry Yogurt,120,16,45227554 
36785,Natural Crunchy Peanut Butter,88,13,45331756 
36786,Raspberry Dark Chocolate Cake,8,3,45112704 
36787,Prima Pils German Style Pilsner,27,5,45261420 
36788,Ginger Ale Unfiltered Passion Fruit,77,7,45238071 
36791,Grapefruit Ginger Organic Drink,98,7,45348362 
36792,Gluten Free Omega Flax & Fiber Bread,112,3,45273856 
36793,Italian Seasoning,104,13,45184354 
36794,1st Foods Prunes,92,18,45080737 
36796,Primo Thin Margherita Pizza,79,1,45126865 
36797,Raspberry Lemonade Sparkling Spring Water,115,7,45237612 
36798,Butter with Canola Oil,36,16,45167059 
36799,American Cheese Snack,21,16,45174766 
36801,Organic Blueberry B Mega,31,7,45216691 
36802,Peach Nectar,98,7,45276769 
36803,Macro Greens,116,1,45163173 
36805,Truffles Lindor White Chocolate,45,19,45352298 
36806,French Onion Party Dip,67,20,45209907 
36807,Variety Drink,98,7,45032429 
36808,Simply...Chocolate Chip Cookie Dough,105,13,18163 
36809,Organic Black Chia Seed,117,19,45120593 
36810,Original Pancake and Baking Mix,130,14,45313676 
36811,Colossal Smoked Oysters,95,15,45196229 
36813,Sour Cream & Onion Potato,107,19,19043 
36814,Organic Coconut Acai Energy Bar,3,19,45170278 
36815,Mozzarella Flavor Shreds Cheese Alternative,21,16,45347006 
36817,"Whole Wheat, No. 17 Spaghetti",131,9,45015752 
36818,ORGANIC Cocoa Mint Protein Single,3,19,45114618 
36819,"Crushed Fire Roasted With Eggplant, Kale & Beet Puree",81,15,45167372 
36820,Red Chili Sauce,30,6,06961 
36822,Cioccolati Biscotti,61,19,45277902 
36824,Mushroom Lo Mein Noodles,66,6,45364559 
36825,Cookie Dough Grand Ice Cream,37,1,45307614 
36826,Select Harvest Jasmine Rice,66,6,45184670 
36827,Mediterranean Quinoa & Brown Rice,63,9,45042888 
36828,Four Cheese with Roasted Mushrooms and Tropea Onions Frozen Pizza,79,1,45191486 
36829,Beef Lit'l Smokies,106,12,45289112 
36830,Protein Bar Coconut Cashew,3,19,45292959 
36832,"Yellow Corn Grits, Organic",130,14,45029798 
36833,Original Cheese,21,16,45206085 
36835,Dairy Free Greek Yogurt Black Cherry,120,16,45185816 
36836,Quick Cooking Medium Whole Grain Brown Rice,63,9,45016773 
36838,Original Triple Chocolate Protein Energy Bar,3,19,45223565 
36839,Pure Cane Granulated Sugar,17,13,45282067 
36840,Slap Ya Mama Cajun Seasoning,104,13,45086703 
36841,Creamy Milk Chocolate with Crisped Rice Chocolate Candy Bars,45,19,45244991 
36843,Honey Maid Teddy Grahams,78,19,45295489 
36844,"Crispy Apple Chips, Original",117,19,45209414 
36845,Italian with Sun Dried Tomato Dressing,89,13,11955 
36846,Chocolate Dipped Cream Puffs,119,1,45051508 
36847,Organic Yukon Gold Potatoes,83,4,45184002 
36848,Gluten Free Quick Cooking Oats,130,14,45188412 
36849,Milk Chocolate Candy Bars,45,19,45208616 
36850,Carrot Yogurt,120,16,11683 
36851,Mallow Bites Toasted Coconut Marshmallows,45,19,45247802 
36854,Hot Sauce,72,13,45189584 
36856,Premium Chocolate Coconut Water,98,7,45238710 
36857,Gluten Free Double Chocolate Muffins,93,3,45021042 
36858,Savory Cracker Mix,100,21,45266989 
36860,Leafy Romaine,100,21,45228456 
36861,Original Korean BBQ Sauce & Marinade,5,13,45082006 
36863,Flavor Enhancer Shaker,104,13,16223 
36864,Sugar Free Chocolate Chip With Almonds Cookies,61,19,45123335 
36865,Non Fat Raspberry Yogurt,120,16,01295 
36866,Dark & Sea Salt Caramel Chocolate Squares,45,19,45161037 
36867,100% Carrot 100% Vegetable Juice,31,7,45259059 
36869,O'Soy Smooth & Creamy Vanilla Organic Soy Yogurt,120,16,45247475 
36871,Smoked Gouda Potato Chips,107,19,45038860 
36873,Organic Peppermint Extract,17,13,02050 
36874,Diakon Radish Kimchi,66,6,11118 
36875,Chablis,62,5,45170261 
36878,Caesar Salad,1,20,45284915 
36879,Private Selection Riesling,62,5,45126268 
36880,"Stix, Original, Sea Salt",107,19,45345876 
36881,Raspberry Gluten-Free Figgies And Jammie's Bars,61,19,45168737 
36882,Crisp 'n Light Wholesome Wheat Crackerbread,78,19,45032346 
36883,Medium Spicy Tandoori Marinade,76,6,45239753 
36885,Rose,134,5,45088786 
36887,"Marmalade, Pink Grapefruit",88,13,09404 
36888,Tomato Basil,9,9,45104039 
36889,Imported Beer Can,27,5,45186236 
36890,"Healthy Cycle Herbal Tea Bags, Caffeine Free",94,7,45031703 
36891,Superfruit Pomegranate Green Tea,94,7,45079482 
36892,Twister Fruit Punch Juice Beverage,31,7,14405 
36893,Irish Steel Cut Oatmeal,130,14,45106623 
36894,Creamy Chipotle Ranch Dressing,89,13,45057156 
36896,Ultimate Pomegranate Margarita,124,5,45346156 
36897,Tomato Juice,98,7,45059339 
36898,Turkey Thighs,35,12,05717 
36899,Spaghetti with Spinach No. 12,131,9,45042762 
36902,RX Stress Herbal Iced Tea,94,7,45186069 
36903,PODs HE Free & Gentle Laundry Detergent,100,21,45120650 
36906,Sweet Potato Hash Browns,52,1,11370 
36907,Kickstart Orange Citrus,77,7,45368743 
36908,Sliced Peperoncini,110,13,45053903 
36910,Crispy Sauerkraut,110,13,45317792 
36911,Cranberry Granola Fruit Clusters,57,14,45111368 
36913,Uncured Bacon + Cranberry Bison Bar,23,19,45363903 
36914,Organic Gravenstein Apple Juice,98,7,45214861 
36916,Sponch Marshmallow Cookies With Strawberry & Coconut,30,6,45126340 
36918,Legendary Bar-B-Q Sauce Hickory Bourbon,5,13,45200789 
36919,Garden Vegetable,67,20,45037825 
36920,Farro Perlato,63,9,45087878 
36921,"Organic Chunky Salsa, Medium",30,6,45081410 
36922,Coffee Instant Espresso,26,7,45250197 
36923,Trop50 No Pulp Orange Juice,31,7,45317353 
36924,Organic Yellow Asian Pear,24,4,45097553 
36925,Caramel Flan,71,16,45004209 
36926,Organic Sweet Potato Spirals,83,4,45227807 
36927,Tropical Mango Juice Smoothie,98,7,09507 
36928,Avocados,83,4,04581 
36929,"Milk, Vitamin D",84,16,01090 
36930,Taramosalata,67,20,45096065 
36931,Artichoke Hearts In Water,81,15,45200577 
36932,"Olives, Spanish, Manzanillas, Stuffed with Minced Pimiento",110,13,45285818 
36933,Raw Tahini Seasame Seed Butter,88,13,45083546 
36934,Cultured 1% Lowfat Buttermilk,84,16,45242267 
36935,Pure Coconut Water with Peach & Mango,98,7,45241166 
36937,Two Bite Brownies,8,3,45135737 
36939,Exquisitely Rich 85% Dark Chocolate,45,19,45116961 
36940,Chicken Culinary Stock,69,15,45209311 
36941,Rock It Red Frozen Veggie and Fruit Pops,37,1,45145429 
36942,Baked  Aged White Cheddar Rice and Corn Puffs,23,19,45224893 
36943,Cinnamon Swirl Bagels,93,3,45284708 
36944,All Natural Original Guacamole Mix,51,13,45173619 
36946,Uncured Canadian Bacon,106,12,45170299 
36948,Rehab Lemonade Tea,64,7,45148203 
36949,Crispy Fruit Banana,117,19,45275200 
36950,Stew Meat,7,12,05130 
36951,Organic White Tea,94,7,45219633 
36952,Granola Cereal,121,14,45365016 
36955,Springs Distilled Water,115,7,45339670 
36956,Stringless Sugar Snap Peas,123,4,45277265 
36957,Hazelnut Meal/Flour Finely Ground,17,13,45093108 
36959,Fruit Punch Burst Organic Quenchers,98,7,45153971 
36960,"Cream Of Chicken Condensed Soup, 50% Reduced Sodium",69,15,45270423 
36961,Pink Cripps Apple,24,4,45218976 
36962,Dill Pickle Spears,110,13,45282228 
36963,Organic French Agen Mini Plums,50,19,45089763 
36964,White Chocolate & Raspberry Protein Bar,3,19,45201101 
36965,"Hot Cocoa Mix, Chocolate Supreme",90,7,14197 
36966,Pepperoni Poblano Pizza,79,1,45245373 
36968,Organics Big Bird's Apple 100% Juice,98,7,45342689 
36970,5 Sugarfree Gum Wintermint Ascent,46,19,45319190 
36972,Peach Fruit Nectar,98,7,45276769 
36976,Bananas + Apples Puree  2 (from 6 Months),92,18,45266487 
36978,Animal Crackers,78,19,45016866 
36979,Non Alcoholic Malt Beverage,27,5,45241040 
36980,Jasmine White Rice,63,9,45264143 
36981,Brownie Brittle Chocolate Chip,61,19,45060988 
36982,Fun Size,45,19,45326685 
36983,Olive Oil Kettle Cooked Potato Chips,107,19,45268139 
36984,Villa Toscana Wine,28,5,45279465 
36986,Peanut Butter Crunch Nutrition Bar,3,19,45163156 
36988,Low Salt Ham,96,20,18428 
36989,Even Thinner Limited Edition Crackers,78,19,45248474 
36992,Raspberry Lemonade Cans,100,21,45234518 
36993,Chocolate Flavored Syrup,103,19,45194093 
36994,Organic Graham Crunch Cereal,121,14,45233986 
36995,Honey Roasted Cashews,117,19,45222887 
36998,Microwavable Triple Cheese Macaroni & Cheese,4,9,22919 
36999,Mango Strawberry Granola Bar,3,19,45188886 
37001,Gluten Free Rice Millet Bread,58,1,45178694 
37002,Green Jalapeno Pepper Sauce,72,13,45272400 
37003,"Organic Apples, Carrots and Parsnips Puree",92,18,45352539 
37004,Whole Grain Thin Spaghetti Pasta,131,9,45017174 
37006,Brioche Sandwich Buns,93,3,45215747 
37008,Hot Bean Dip with Jalapenos Peppers,51,13,45084454 
37009,Honey Mustard & Onion Deli Style Pretzel Crisps,107,19,45151911 
37010,Organic Veggie Italian Sausage,14,20,45202462 
37011,Artichokes,83,4,11226 
37012,Chocolate Peppermint Stick Soymilk,90,7,16166 
37013,Honey Grahams,61,19,45172112 
37014,Sloppy Joe Sandwich Makers,59,15,45220476 
37015,Beef Bone Broth,122,12,45276674 
37016,Graham Cracker Pie Crust,105,13,45361876 
37017,All Natural Chicken Tenderloins,49,12,45293429 
37018,Young Chicken,35,12,45362798 
37019,Dairy Free Gluten Free Cookie Dough Coconut Milk Frozen Dessert,37,1,45111362 
37020,Three Cheese Asparagus Ravioli Refrigerated Pasta,12,9,45320253 
37021,Go Organic-Cherry Hard Candies,45,19,19107 
37022,Plain Cultured Goat Milk Kefir,120,16,45239620 
37023,Mango Sauce,66,6,45269645 
37024,Fortified Tomato & Basil Pasta Sauce,9,9,45023032 
37025,Raw Spicy Veggie Wrappers,13,20,18368 
37028,Polish Kilbasa,106,12,07059 
37029,Cream Cheese Spread,108,16,45234877 
37030,Basil Pesto Sauce,9,9,06629 
37032,Hawaiian Hazelnut Flavored Coffee,26,7,45308741 
37034,Roast Beef & Cheddar,38,1,45221614 
37037,Redseedless,24,4,09149
37038,Organic Maca Chocolate Dietary Supplement,45,19,45327722 
37039,Shiraz Cabernet,28,5,45166679 
37040,Fanta Orange Soda,77,7,45308485 
37041,Homestyle Light Italian Style Wedding Spinach & Meatballs in Chicken Broth,69,15,45305509 
37042,Lowfat Peach Smoothie,120,16,14086 
37043,Chocolate Chip Energy Bar,100,21,45090587 
37046,Passata Biodynamic Tomato Puree,9,9,45087481 
37047,Turbinado Cane Sugar Packets,17,13,19908 
37048,3rd Stage Chicken with Pasta,92,18,03025 
37052,Natural Bliss Cinnamon Cream Coffee Creamer,53,16,45245596 
37053,Just Mayo,72,13,45222111 
37054,5 Cheese Garlic Bread Loaf,129,1,45208608 
37055,Organic Cheesy Ravioli,59,15,45320499 
37057,Potato Bread,112,3,18971 
37058,Notes Cube,100,21,45188026 
37060,Calrose Medium Grain Brown Rice,63,9,45285913 
37061,"Cocktail Mixer, Margarita",90,7,45346155 
37062,Pineapple Coconut Water Enhancer,90,7,45161976 
37063,Natural Havarti Cheese,21,16,45208513 
37064,Blueberry Banana Almondmilk,31,7,45259125 
37065,Serrano Chile Peppers,83,4,11977 
37066,Original Cherry Orchard Yogurt,120,16,45354203 
37067,Organic Banana,24,4,45162034 
37070,Peeled Tomatoes,81,15,45043104 
37071,"Herbal Tea, Caffeine Free, True Blueberry",94,7,45206444 
37072,Select Tomato Basil Pasta Sauce,9,9,45104039 
37074,Dairy Free Black & Bold Cold-Brew Coffee,26,7,45353209 
37075,"Ale, Amber",27,5,14250 
37076,Alfabeto Alphabet Enriched Egg Pasta,131,9,45026974 
37077,Hot Garlic Baked Shrimp Flavored Chips,66,6,45291064 
37078,Usda Grade A Cage Free Eggs,86,16,45355493 
37079,Oatmeal To Go Apples & Cinnamon Squares,100,21,08215 
37080,Vegan Hot & Sour Noodle Soup,69,15,45022251 
37081,Snipped Chives,104,13,45301118 
37082,Top Chef Barbecue Seasoned Steak with Red Potatoes Cafe Steamers,38,1,45134688 
37084,Tostadas Caseras Amarillas,128,3,45312943 
37086,Organic Tomato & Basil Pasta Sauce,9,9,45104039 
37088,Lndbrg White Quinoa 16 Z,100,21,45367348 
37089,Caribou Blend Coffee K-Cups,26,7,45158420 
37091,"Shortbread, Highlanders, Pure Butter",61,19,45343325 
37092,Rocky Road Slow Churned Ice Cream,37,1,45246063 
37094,Sweet Spirulina Sprouted Bites,50,19,45017248 
37095,Snow Drift Vanilla Porter,27,5,45210661 
37096,Jet Puffed Miniature Marshmallows,17,13,45247093 
37098,Granulated Garlic,104,13,45363868 
37099,Chocolate Dipped Coconut Bars,3,19,45236764 
37102,Honey Lemon Ginseng Green Tea Bags,94,7,45099559 
37103,Sparkling Peach,77,7,45145913 
37104,Tortilla Strips,107,19,45077998 
37105,Chunk Light in Water  Tuna,95,15,45353058 
37107,Ground Cumin,104,13,45060347 
37110,Real Cola,77,7,45363325 
37111,Organic Chef's Blend Fingerling Potatoes,83,4,45255427 
37112,Everything Hommus,67,20,45323311 
37113,Brown Gravy Mix,5,13,06118 
37114,Sweets Jelly Beans,45,19,45147776 
37115,Party Bag Kisses Milk Chocolate,45,19,45250163 
37116,Epazote,104,13,11984 
37118,"Peach, Natural Black Tea",94,7,45233748 
37119,Uncured Pepperoni,96,20,45325657 
37120,Dill Weed,104,13,02017 
37121,100% Cacao Unsweetened Chocolate Baking Bar,17,13,45086397 
37122,Original Hot Cereal,100,21,45353845 
37123,Organic Promise Sprouted Grains Cereal,121,14,45128656 
37126,Pasta Sauce Artichoke & Garlic,9,9,45286826 
37127,Pesto Genovese 6.5oz,104,13,45316089 
37130,70% Cacao Extra Bittersweet Chocolate,17,13,45291265 
37131,Tomato Yellow Cherry,83,4,11696 
37132,Zero Mixed Berry,64,7,14167 
37133,Vegetable Eggroll,38,1,45291307 
37134,Rising Crust Spinach and Mushroom Pizza,79,1,45260687 
37137,"Kasha, Medium Granulation",33,6,45018512 
37139,Tamari Ginger Asian Dressing,89,13,45080008 
37141,Dairy Free Coconut Milk Vanilla Yogurt Alternative,120,16,45122685 
37142,50% Less Sodium Pinto Beans,59,15,07941 
37143,Strawberry Truffle Gelato,37,1,45191841 
37144,"Freshly Made. Filled with Creamy Ricotta, Aged Parmesan and Romano Cheeses Three Cheese Ravioletti",12,9,45320331 
37145,Select Natural Applewood Smoked Turkey Breast,96,20,45288467 
37147,Organic Soy Tempeh,14,20,45019542 
37148,"Milk Chocolate Candies, Bonus Bag",45,19,19120 
37149,Sliced Van Gough Smoked Gouda Cheese,21,16,45098591 
37150,Strawberry & Blackcurrant Preserves,51,13,45186364 
37151,Anderson Valley Pinot Noir,28,5,14099 
37152,Watermelon Fruit Drink,31,7,45158947 
37153,Naturals Smoked Turkey Breast,96,20,45229855 
37154,"Herbal Tea, Lemon Ginger, Caffeine-Free, Bags",94,7,45031703 
37155,Hazelnut Flavored Ground Coffee K-Cup Pods for Use in All Keurig K-Cup Brewers,100,21,45079310 
37156,Chile Verde Chicken,38,1,45199222 
37157,Lemon Jel Dessert,105,13,45204197 
37158,Chicken & Maple Breakfast Sausage,52,1,45339668 
37159,Wasabi Sauce,66,6,45348435 
37160,"Cookies, Chocolate Chocolate Chip, Crunchy, Mini",61,19,45320197 
37161,Blueberry Acai Yogurt,120,16,45086890 
37162,Colossal Chocolate Chip Cookie,8,3,45267728 
37163,Hummus Cucumber and Tomato Sandwich,13,20,45212967 
37165,Strawberry Remix Sugar-Free Gum,46,19,45317238 
37167,Mustard Potato Salad,1,20,45339092 
37169,Organic Chocolate Pudding,71,16,45167455 
37170,Pistachio Instant Pudding and Pie Filling,105,13,45096455 
37171,Special K Chocolatey Caramel Pastry Crisps,48,14,45307659 
37173,Light Sea Salt Plentils,107,19,45320193 
37174,Medium Pitted California Ripe Olives,110,13,45118537 
37175,Organic Gelatinized Maca Powder,94,7,45271620 
37176,Diet Ginger Ale Soda,77,7,45209341 
37177,Premium Fruit Pectin,105,13,45140629 
37178,Hawaiian Kettle Style Potato Chips Sweet Maui Onion,107,19,45122404 
37180,Original Almond Breeze Almond Cashew Milk,91,16,45209232 
37181,Dark Melting Wafers for Candy Making & Dipping,17,13,45086406 
37182,Chinese Style Noodles,14,20,45037596 
37183,Diet Strawberry Lemonade,98,7,45137858 
37184,Coldstone Sweet Cream,53,16,45323509 
37185,Vienna Sausage,95,15,45015695 
37186,"Soup, Japanese Style Noodles & Beef Flavored",69,15,45315853 
37187,Mangos Organic Baby Food,92,18,45167597 
37188,Organic Lori's Lemon Tea,94,7,45375004 
37189,Maple Pork Sausage Links,106,12,45261100 
37190,Krinkle Cut Buffalo Bleu Potato Chips,107,19,45250824 
37192,Smart Ground Original Veggie Protein Crumbles,14,20,45118628 
37193,Shelled Edamame,116,1,45339604 
37194,Peppermint Sugar-Free Gum,46,19,45320151 
37195,Divines Filled Chocolates Caramel,100,21,45293576 
37196,"Tequila, Blanco",124,5,01229 
37197,Elderflower & Rose Lemonade,77,7,45269110 
37198,Raspberry Jel Dessert,37,1,45350024 
37199,Falcon Blend Whole Bean Coffee,26,7,45103325 
37201,Kalamata Hummus,67,20,45206310 
37202,Mandarin Orange Kiwi,100,21,45258429 
37204,Almond Milk Nog,91,16,45136599 
37207,Pizza Crust,105,13,21272 
37208,Salted Caramel Iced Coffee With Almond Milk,31,7,45247288 
37209,GoBeyond Hibiscus Passion Kombucha Sorbet,37,1,45356845 
37210,Organic Mint Green Tea,94,7,45356332 
37211,Overstuffed Italian Sausage Ravioli,59,15,45134329 
37212,Caffeine Free Zero Calorie Cola,77,7,45249159 
37213,Excellence 70% Cocoa Smooth Dark Chocolate Bar,45,19,45041972 
37214,York Dark Chocolate Peppermint Patties,45,19,19091 
37215,100% Cranberry Juice,98,7,45239428 
37216,"Preserves, Pure, Strawberry",88,13,45023707 
37218,Frozen Dark Sweet Cherries,116,1,45182547 
37219,Cornbread Mix White Corn Meal,105,13,45183279 
37220,Organic Strawberry Fruit Spread,88,13,45118298 
37221,Mocha Coffee,26,7,14224 
37222,Wildflower California,29,13,45182855 
37224,Blue Cheese Center Cut,2,16,45044322 
37225,Fruit Bars Mango Ice Cream,37,1,45287780 
37228,Mango Lowfat Kefir,120,16,01289 
37230,"Cereal, TropicO's",121,14,08142 
37231,Georgia Pecan Pie Slices,119,1,45121086 
37232,Mushroom & Cheese Swirls,42,1,45187008 
37233,Macaroni & Beef,38,1,45336920 
37234,Strawberry Apple Juice,31,7,03166 
37235,Sprout & Shine Cereal,121,14,45123033 
37236,2003 Bordeaux,28,5,45105208 
37237,Country Sausage Gravy,104,13,45245704 
37239,Dark Chocolate Covered Almond Toffee,45,19,45045345 
37241,Juice Grape 100% Pure,33,6,45236381 
37242,Lindor Truffles White Chocolate With A Smooth Filing,45,19,45352298 
37244,Farmer's Garden Salad,123,4,45063870 
37245,Passata Di Pomodoro Al Basilico,9,9,45200205 
37246,"Soybean Paste (White), Shiro Miso Instant Soup",66,6,45066107 
37247,Instant Vanilla Pudding & Pie Filling,105,13,45339152 
37248,2% Milk Velveeta,21,16,01191 
37250,Cut Green Beans,116,1,45120882 
37251,"Cauliflower, Broccoli & Red Peppers with Brown Rice in a Butter Sauce",116,1,45312809 
37253,Asian Dressing & Marinade,104,13,45289019 
37255,Light Creamy Alfredo Sauce,9,9,45279442 
37257,Organic Sweetened Cranberries,117,19,45177981 
37258,Butternut Squash Soup,1,20,45280408 
37259,Smoked Wild Keta Peppered Salmon,15,12,45190166 
37260,Dark Chocolate Cold Brew,100,21,45146178 
37261,French Cheesecake,100,21,45274273 
37262,Original Bran Cereal,121,14,08231 
37264,Traditional German Egg Pasta Thin Soup Noodles,131,9,45036968 
37265,Balanced Breaks White Cheddar with Cashews & Cranberries Cheese Snacks,21,16,45351264 
37266,Tater Treats Seasoned Shredded Potatoes,129,1,45331257 
37267,Sensitive Infant Formula,92,18,33863 
37269,Pearl's Specialities Pitted Kalamata Greek Olives 6 Oz,81,15,45280866 
37270,Sweet Basil Pesto Sauce Mix,9,9,06629 
37271,Superfruit + Mango Puree & Passion Fruit Juice Blend Mixed Fruit Chunks,123,4,45227484 
37272,Keurig House Blend Extra Bold Medium Roast Coffee K Cups,26,7,45233113 
37274,Tryst Black Bean Hummus,67,20,45047844 
37275,Sofia Blanc De Blancs,134,5,14116 
37276,"Bar, Toffee & Almonds in Milk Chocolate",45,19,45111855 
37277,"All Natural Gluten Free Green Chili, Cheese and Ranchero Sauce Egg White Omelette",52,1,45031509 
37278,Sweet Olive Oil Torta Cracker,78,19,45031621 
37280,Steak & Potato Boom Bites,38,1,45202974 
37281,White & Dark in Roasting Pan Turkey & Gravy (2115),34,1,45098659 
37282,Oreo Cookies and Cream Mint Frozen Dairy Dessert,37,1,45359882 
37283,Homestyle Meatballs,34,1,45193492 
37284,Shelled Pistachios Roasted And Salted,117,19,45189682 
37286,Brown & Wild Ready Whole Grain Medley,4,9,45294603 
37288,Organic Black Plum,83,4,45339563 
37289,Morning Mish Mash Blueberry Oats & Quinoa Snack,92,18,45235228 
37291,Peppermints,46,19,19091 
37292,Organic Dark Chocolate Bar with Sea Salt and Turbinado Cane Sugar,45,19,45090362 
37294,Red Apple Bites Multi Pack Healthy Snacks,123,4,45222264 
37295,Bite Size Frosted Shredded Wheat,121,14,45323047 
37296,Itallian Entrees Spicy Marinara Penne Pasta,59,15,45088163 
37297,Brown & Red Rice With Chia & Kale,4,9,45317465 
37299,Ice Cream Toppers Nut Topping,103,19,45223249 
37300,Bone Broth Protein Turmeric,100,21,45148345 
37301,Boss Hog Italian Sausage Pizza,79,1,45126899 
37302,Chocolate Chip & Oatmeal Cookies,61,19,45226928 
37303,Chipotle Chili Pepper,104,13,45211245 
37304,"Jerky, Real Chicken, Honey Barbecue",23,19,45108508 
37305,Vegan Tomato Basil Pasta Soup,69,15,45316839 
37306,Take & Bake Multigrain Loaf,112,3,45324841 
37307,Organic Asian Chopped Salad Kit,100,21,45218393 
37309,Chocolate Squares Premium Dark Assortment,45,19,45086402 
37311,Whole Frozen Strawberries,116,1,45361909 
37313,Tropical Pineapple Chunk,100,21,45139211 
37315,Fresh Hen Turkey,49,12,05236 
37316,Vanilla Oval Wafers,61,19,45146891 
37317,Wonderful 100% Pomegranate Juice,31,7,45137903 
37318,2nd Foods Pears,92,18,03022 
37319,Chili Garlic Hot Sauce,72,13,45204078 
37320,Sours Jelly Beans,45,19,45265136 
37322,Organic Gluten-Free Apple Rice Cakes,92,18,45025713 
37323,Golden Sweet Corn Muffin Mix,105,13,45009138 
37325,Cheesy Chicken & Bacon Pot Pie,38,1,45134533 
37327,Twisted Greens,98,7,45164877 
37330,Pure Cane Washed Raw Sugar,17,13,45282067 
37331,Mild Casera Salsa,51,13,45055039 
37332,Almond Breeze Unsweetened Vanilla Almond Milk,91,16,45228595 
37333,Smokehouse Cheddar & Bacon Cold Dip & Appetizer Mix,51,13,45065941 
37334,Trapper Creek Organic Decaf Blend Whole Bean Coffee,31,7,45242246 
37335,Thin Whole Wheat Sandwich Buns,128,3,45015070 
37336,Gluten Free Mushroom Ravioli,38,1,45026495 
37337,Kalamata Olive Tapenade,67,20,45284211 
37338,OPA Greek Yogurt Blue Cheese Dressing,89,13,45097810 
37339,Fusillata Casareccia,131,9,20120
37340,Dark Chocolate & Raspberry,45,19,45170901 
37343,"Kefir, Nonfat, with FOS, Organic, Vanilla",120,16,45241373 
37345,Organic Edible Pansies,83,4,45361263 
37347,V-Fusion Strawberry Banana Vegetable & Fruit 100% Juice,98,7,14621 
37348,Fully Cooked Applewood Smoked Chicken Sausage Patties,106,12,45253075 
37349,Licorice,45,19,45145212 
37352,Tikka Masala Indian Cooking Sauce,76,6,45265815 
